Tran #,Date,Card Type,Amount,Items,# of Items,Date_Only
19693753058,2024-12-14 17:25:00,Cash,2.0,0E04($2.00),1,2024-12-14
19693996769,2024-12-14 19:00:00,Cash,2.0,0F04($2.00),1,2024-12-14
19695736353,2024-12-15 11:34:00,MasterCard (EMV Contactless),6.0,"0F04($2.00), 0E02($2.00), 0E04($2.00)",3,2024-12-15
19696116782,2024-12-15 13:12:00,Cash,3.0,0A00($3.00),1,2024-12-15
19696173654,2024-12-15 13:28:00,Cash,1.0,0D07($1.00),1,2024-12-15
19696695811,2024-12-15 16:02:00,Visa (Apple Pay EMV),3.0,0C04($3.00),1,2024-12-15
19696733339,2024-12-15 16:15:00,Visa (Apple Pay EMV),2.0,0D00($2.00),1,2024-12-15
19701572640,2024-12-16 14:29:00,Discover (Apple Pay EMV),3.0,0B06($3.00),1,2024-12-16
19701996172,2024-12-16 16:03:00,Visa (Apple Pay EMV),3.0,0B02($3.00),1,2024-12-16
19702056400,2024-12-16 16:17:00,Visa (Apple Pay EMV),3.0,0C04($3.00),1,2024-12-16
19702660556,2024-12-16 19:22:00,Cash,2.0,0D02($2.00),1,2024-12-16
19702709799,2024-12-16 19:41:00,Visa (EMV Contactless),4.0,"0D02($2.00), 0E01($2.00)",2,2024-12-16
19702741507,2024-12-16 19:55:00,Visa (EMV Contactless),4.0,"0D01($2.00), 0E03($2.00)",2,2024-12-16
19702787793,2024-12-16 20:14:00,Visa (Apple Pay EMV),3.0,0B06($3.00),1,2024-12-16
19702875867,2024-12-16 20:58:00,Visa (Apple Pay EMV),4.0,"0D00($2.00), 0E04($2.00)",2,2024-12-16
19706511303,2024-12-17 12:27:00,Discover (Apple Pay EMV),3.0,0B06($3.00),1,2024-12-17
19707297622,2024-12-17 14:49:00,Cash,3.0,0C04($3.00),1,2024-12-17
19707302743,2024-12-17 14:50:00,Cash,1.25,0F00($1.25),1,2024-12-17
19707423402,2024-12-17 15:16:00,Cash,1.25,0F00($1.25),1,2024-12-17
19707425704,2024-12-17 15:17:00,Cash,1.25,0F00($1.25),1,2024-12-17
19707665823,2024-12-17 16:13:00,Visa (EMV Contactless),2.0,0D01($2.00),1,2024-12-17
19707669609,2024-12-17 16:14:00,Cash,2.0,0D01($2.00),1,2024-12-17
19707671436,2024-12-17 16:15:00,Cash,2.0,0D01($2.00),1,2024-12-17
19707670654,2024-12-17 16:15:00,Cash,2.0,0E03($2.00),1,2024-12-17
19707686049,2024-12-17 16:18:00,Visa (Apple Pay EMV),2.0,0D01($2.00),1,2024-12-17
19708334251,2024-12-17 19:44:00,Visa (EMV Contactless),2.0,0D01($2.00),1,2024-12-17
19709921384,2024-12-18 07:12:00,Visa (Apple Pay EMV),9.0,"0C04($3.00), 0C04($3.00), 0C04($3.00)",3,2024-12-18
19712348274,2024-12-18 13:20:00,Discover (Apple Pay EMV),3.0,0C02($3.00),1,2024-12-18
19712953446,2024-12-18 15:25:00,Cash,2.0,0F06($2.00),1,2024-12-18
19713032240,2024-12-18 15:43:00,Visa (EMV Contactless),4.0,"0D01($2.00), 0E02($2.00)",2,2024-12-18
19713139021,2024-12-18 16:08:00,Cash,2.0,0F06($2.00),1,2024-12-18
19713161286,2024-12-18 16:14:00,Discover (Apple Pay EMV),3.0,0A06($3.00),1,2024-12-18
19717473067,2024-12-19 12:25:00,Cash,2.0,0E01($2.00),1,2024-12-19
19717900976,2024-12-19 13:43:00,Cash,2.0,0F06($2.00),1,2024-12-19
19718560797,2024-12-19 16:09:00,Visa (Apple Pay EMV),3.0,0C04($3.00),1,2024-12-19
19718593411,2024-12-19 16:18:00,Cash,2.0,0D01($2.00),1,2024-12-19
19718594885,2024-12-19 16:18:00,Cash,2.0,0D01($2.00),1,2024-12-19
19718810781,2024-12-19 17:17:00,Cash,2.0,0F06($2.00),1,2024-12-19
19719154558,2024-12-19 19:09:00,Discover (Apple Pay EMV),3.0,0A06($3.00),1,2024-12-19
19719238697,2024-12-19 19:43:00,Cash,2.0,0E02($2.00),1,2024-12-19
19719483340,2024-12-19 21:43:00,Cash,1.0,0E06($1.00),1,2024-12-19
19723441412,2024-12-20 15:38:00,Visa (Apple Pay EMV),3.0,0B04($3.00),1,2024-12-20
19723593791,2024-12-20 16:18:00,Cash,2.0,0E01($2.00),1,2024-12-20
19723717812,2024-12-20 16:53:00,Visa (Apple Pay EMV),5.0,"0F06($2.00), 0B04($3.00)",2,2024-12-20
19724042565,2024-12-20 18:34:00,Discover (Apple Pay EMV),3.0,0A06($3.00),1,2024-12-20
19724239948,2024-12-20 19:52:00,Cash,2.0,0E01($2.00),1,2024-12-20
19724297710,2024-12-20 20:17:00,Cash,2.0,0E01($2.00),1,2024-12-20
19727267153,2024-12-21 16:04:00,Visa (Apple Pay EMV),3.0,0C04($3.00),1,2024-12-21
19727329090,2024-12-21 16:24:00,Cash,2.0,0D04($2.00),1,2024-12-21
19727449353,2024-12-21 17:06:00,Cash,1.0,0D07($1.00),1,2024-12-21
19727472020,2024-12-21 17:14:00,Cash,2.0,0F06($2.00),1,2024-12-21
19728131138,2024-12-21 23:28:00,Visa (Apple Pay EMV),3.0,0B04($3.00),1,2024-12-21
19729934225,2024-12-22 13:47:00,Cash,2.0,0E01($2.00),1,2024-12-22
19730060378,2024-12-22 14:22:00,Visa (Apple Pay Cash EMV),2.0,0E00($2.00),1,2024-12-22
19730367930,2024-12-22 16:00:00,Visa (Apple Pay EMV),3.0,0B04($3.00),1,2024-12-22
19730405987,2024-12-22 16:13:00,Visa (Apple Pay EMV),2.0,0D00($2.00),1,2024-12-22
19730407729,2024-12-22 16:14:00,Visa (Apple Pay EMV),2.0,0D00($2.00),1,2024-12-22
19730411724,2024-12-22 16:15:00,Visa (Apple Pay EMV),2.0,0D00($2.00),1,2024-12-22
19730736161,2024-12-22 18:27:00,Visa (Apple Pay EMV),3.0,0B04($3.00),1,2024-12-22
19730737361,2024-12-22 18:28:00,Visa (Apple Pay EMV),2.0,0E03($2.00),1,2024-12-22
19730934836,2024-12-22 20:15:00,Cash,2.0,0E01($2.00),1,2024-12-22
19730984715,2024-12-22 20:48:00,Visa (Apple Pay EMV),2.0,0E03($2.00),1,2024-12-22
19731516058,2024-12-23 04:29:00,Visa (Swiped),5.0,"0E03($2.00), 0A02($3.00)",2,2024-12-23
19734658717,2024-12-23 16:14:00,Cash,2.0,0E01($2.00),1,2024-12-23
19734661070,2024-12-23 16:15:00,Cash,2.0,0E05($2.00),1,2024-12-23
19737370412,2024-12-24 12:37:00,Visa (Apple Pay EMV),5.0,"0B04($3.00), 0D00($2.00)",2,2024-12-24
19737799843,2024-12-24 15:03:00,Visa (Apple Pay EMV),3.0,0C04($3.00),1,2024-12-24
19737801408,2024-12-24 15:03:00,Visa (Apple Pay EMV),2.0,0D00($2.00),1,2024-12-24
19737832967,2024-12-24 15:16:00,Cash,1.25,0F00($1.25),1,2024-12-24
19737930927,2024-12-24 16:01:00,Cash,1.0,0D07($1.00),1,2024-12-24
19738060652,2024-12-24 17:11:00,Visa (Apple Pay EMV),2.0,0E04($2.00),1,2024-12-24
19738061797,2024-12-24 17:11:00,Visa (Apple Pay EMV),2.0,0D00($2.00),1,2024-12-24
19738493695,2024-12-25 01:21:00,MasterCard (EMV Contactless),2.0,0E03($2.00),1,2024-12-25
19739141593,2024-12-25 11:30:00,Visa (EMV Contactless),2.0,0E02($2.00),1,2024-12-25
19740025805,2024-12-25 21:55:00,Visa (Apple Pay EMV),2.0,0D00($2.00),1,2024-12-25
19742953975,2024-12-26 14:31:00,Visa (EMV Contactless),4.0,"0D00($2.00), 0E00($2.00)",2,2024-12-26
19743357903,2024-12-26 16:17:00,Cash,1.25,0F00($1.25),1,2024-12-26
19744161934,2024-12-26 22:05:00,Visa (Swiped),3.0,0B00($3.00),1,2024-12-26
19744430019,2024-12-27 02:25:00,MasterCard (Swiped),2.0,0E03($2.00),1,2024-12-27
19747606660,2024-12-27 15:53:00,Visa (Apple Pay EMV),6.0,"0A04($3.00), 0A06($3.00)",2,2024-12-27
19747643839,2024-12-27 16:03:00,Cash,2.0,0E05($2.00),1,2024-12-27
19747673791,2024-12-27 16:11:00,Cash,2.0,0E02($2.00),1,2024-12-27
19747684160,2024-12-27 16:14:00,Visa (Apple Pay EMV),2.0,0D00($2.00),1,2024-12-27
19747682267,2024-12-27 16:14:00,Visa (Apple Pay EMV),2.0,0D00($2.00),1,2024-12-27
19747878496,2024-12-27 17:12:00,Cash,2.0,0D00($2.00),1,2024-12-27
19747880184,2024-12-27 17:13:00,Cash,2.0,0E04($2.00),1,2024-12-27
19748124157,2024-12-27 18:39:00,Cash,2.0,0F06($2.00),1,2024-12-27
19748434372,2024-12-27 21:08:00,Cash,2.0,0E05($2.00),1,2024-12-27
19748530627,2024-12-27 22:11:00,Visa (Apple Pay EMV),3.0,0A04($3.00),1,2024-12-27
19748532639,2024-12-27 22:13:00,Visa (Apple Pay EMV),2.0,0E05($2.00),1,2024-12-27
19748821956,2024-12-28 03:19:00,MasterCard (Swiped),4.0,"0E03($2.00), 0D04($2.00)",2,2024-12-28
19751258105,2024-12-28 17:16:00,Visa (Apple Pay EMV),5.0,"0A04($3.00), 0D00($2.00)",2,2024-12-28
19751592623,2024-12-28 19:51:00,Visa (Apple Pay EMV),2.0,0E03($2.00),1,2024-12-28
19751593878,2024-12-28 19:52:00,Visa (Apple Pay EMV),2.0,0E04($2.00),1,2024-12-28
19751968865,2024-12-29 01:40:00,MasterCard (Swiped),2.0,0E03($2.00),1,2024-12-29
19752987686,2024-12-29 11:27:00,Visa (Apple Pay EMV),6.0,"0E00($2.00), 0E02($2.00), 0E02($2.00)",3,2024-12-29
19753075060,2024-12-29 11:52:00,Visa (EMV Contactless),2.0,0E00($2.00),1,2024-12-29
19753367911,2024-12-29 13:14:00,Cash,2.0,0F06($2.00),1,2024-12-29
19753889644,2024-12-29 16:01:00,Cash,2.0,0E05($2.00),1,2024-12-29
19754224289,2024-12-29 18:24:00,Visa (Apple Pay EMV),2.0,0D03($2.00),1,2024-12-29
19754224820,2024-12-29 18:24:00,Cash,2.0,0F06($2.00),1,2024-12-29
19757414506,2024-12-30 13:20:00,Visa (Apple Pay EMV),2.0,0E00($2.00),1,2024-12-30
19757596656,2024-12-30 13:59:00,Visa (EMV Contactless),3.0,0B02($3.00),1,2024-12-30
19758185997,2024-12-30 16:27:00,Visa (Apple Pay EMV),3.0,0A04($3.00),1,2024-12-30
19760261225,2024-12-31 08:49:00,Visa (Apple Pay EMV),9.0,"0A00($3.00), 0A00($3.00), 0A00($3.00)",3,2024-12-31
19761734870,2024-12-31 13:56:00,Visa (EMV Contactless),4.0,"0E01($2.00), 0E03($2.00)",2,2024-12-31
19761805514,2024-12-31 14:14:00,Cash,2.0,0E02($2.00),1,2024-12-31
19764843410,2025-01-01 18:17:00,Visa (Apple Pay EMV),6.0,"0D04($2.00), 0D04($2.00), 0D04($2.00)",3,2025-01-01
19765060039,2025-01-01 20:34:00,MasterCard (Swiped),2.0,0D04($2.00),1,2025-01-01
19769037482,2025-01-02 16:20:00,Visa (EMV Contactless),4.0,"0E00($2.00), 0E05($2.00)",2,2025-01-02
19769185773,2025-01-02 17:02:00,Visa (Apple Pay EMV),5.0,"0A02($3.00), 0E03($2.00)",2,2025-01-02
19769234742,2025-01-02 17:17:00,Cash,3.0,0A04($3.00),1,2025-01-02
19769241045,2025-01-02 17:18:00,Cash,2.0,0E00($2.00),1,2025-01-02
19769241950,2025-01-02 17:19:00,Cash,2.0,0E00($2.00),1,2025-01-02
19769623107,2025-01-02 19:37:00,Cash,2.0,0F06($2.00),1,2025-01-02
19769646778,2025-01-02 19:47:00,Cash,2.0,0F06($2.00),1,2025-01-02
19769648289,2025-01-02 19:48:00,Cash,2.0,0E05($2.00),1,2025-01-02
19769892853,2025-01-02 22:00:00,Cash,2.0,0F06($2.00),1,2025-01-02
19769894646,2025-01-02 22:01:00,Cash,2.0,0D03($2.00),1,2025-01-02
19773088052,2025-01-03 13:23:00,Cash,2.0,0E04($2.00),1,2025-01-03
19773461511,2025-01-03 14:42:00,Discover (Apple Pay EMV),1.0,0E07($1.00),1,2025-01-03
19773818855,2025-01-03 16:09:00,Cash,1.0,0D07($1.00),1,2025-01-03
19773824964,2025-01-03 16:10:00,Cash,2.0,0D03($2.00),1,2025-01-03
19773859449,2025-01-03 16:19:00,Visa (Apple Pay EMV),2.0,0E02($2.00),1,2025-01-03
19773988084,2025-01-03 16:56:00,Visa (Apple Pay EMV),2.0,0E04($2.00),1,2025-01-03
19774563924,2025-01-03 20:26:00,Visa (Apple Pay EMV),2.0,0E03($2.00),1,2025-01-03
19777172491,2025-01-04 14:55:00,Visa (Apple Pay EMV),1.25,0F00($1.25),1,2025-01-04
19777174692,2025-01-04 14:56:00,Visa (Apple Pay EMV),3.0,0C00($3.00),1,2025-01-04
19777507394,2025-01-04 16:40:00,Cash,2.0,0E02($2.00),1,2025-01-04
19777637342,2025-01-04 17:27:00,Cash,1.0,0D07($1.00),1,2025-01-04
19777638493,2025-01-04 17:27:00,Cash,2.0,0D03($2.00),1,2025-01-04
19779910780,2025-01-05 14:03:00,Cash,2.0,0F06($2.00),1,2025-01-05
19780501075,2025-01-05 17:38:00,Visa (EMV Contactless),2.0,0E01($2.00),1,2025-01-05
19780499818,2025-01-05 17:38:00,Cash,2.0,0D01($2.00),1,2025-01-05
19780634202,2025-01-05 18:44:00,Cash,2.0,0E04($2.00),1,2025-01-05
19780633844,2025-01-05 18:44:00,Cash,1.0,0D07($1.00),1,2025-01-05
19784999007,2025-01-06 16:59:00,Cash,3.0,0B00($3.00),1,2025-01-06
19785136428,2025-01-06 17:40:00,Visa (EMV Contactless),4.0,"0D00($2.00), 0D01($2.00)",2,2025-01-06
19789936911,2025-01-07 15:23:00,Visa (EMV Contactless),4.0,"0E01($2.00), 0E00($2.00)",2,2025-01-07
19790334115,2025-01-07 17:02:00,Visa (Apple Pay EMV),3.0,0A04($3.00),1,2025-01-07
19794755073,2025-01-08 13:09:00,Cash,2.0,0D04($2.00),1,2025-01-08
19795436652,2025-01-08 15:17:00,Cash,2.0,0D02($2.00),1,2025-01-08
19795690846,2025-01-08 16:15:00,Visa (EMV Contactless),4.0,"0E01($2.00), 0D01($2.00)",2,2025-01-08
19795865779,2025-01-08 17:00:00,Visa (Apple Pay EMV),3.0,0B02($3.00),1,2025-01-08
19795937600,2025-01-08 17:20:00,Cash,2.0,0D02($2.00),1,2025-01-08
19796082748,2025-01-08 18:05:00,Cash,2.0,0F06($2.00),1,2025-01-08
19796208603,2025-01-08 18:49:00,Cash,1.0,0D07($1.00),1,2025-01-08
19796210881,2025-01-08 18:50:00,Cash,2.0,0D01($2.00),1,2025-01-08
19796232147,2025-01-08 18:58:00,Cash,3.0,0A06($3.00),1,2025-01-08
19796564149,2025-01-08 21:31:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2025-01-08
19805579452,2025-01-10 14:08:00,Cash,2.0,0E00($2.00),1,2025-01-10
19806491162,2025-01-10 18:28:00,Cash,1.0,0D07($1.00),1,2025-01-10
19806493376,2025-01-10 18:29:00,Cash,3.0,0B02($3.00),1,2025-01-10
19806584599,2025-01-10 19:05:00,MasterCard (Swiped),3.0,0B00($3.00),1,2025-01-10
19809546756,2025-01-11 16:21:00,Visa (Apple Pay EMV),2.0,0D01($2.00),1,2025-01-11
19810055659,2025-01-11 20:03:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2025-01-11
19810231519,2025-01-11 22:02:00,Visa (Apple Pay EMV),2.0,0E04($2.00),1,2025-01-11
19812083266,2025-01-12 14:11:00,Cash,2.0,0E00($2.00),1,2025-01-12
19812272742,2025-01-12 15:10:00,Cash,2.0,0E02($2.00),1,2025-01-12
19812271778,2025-01-12 15:10:00,Cash,2.0,0D02($2.00),1,2025-01-12
19812544437,2025-01-12 16:48:00,Visa (Apple Pay EMV),4.25,"0C06($1.25), 0A00($3.00)",2,2025-01-12
19812617557,2025-01-12 17:18:00,Visa (EMV Contactless),3.0,0B04($3.00),1,2025-01-12
19812644963,2025-01-12 17:29:00,Visa (Apple Pay EMV),5.0,"0A00($3.00), 0D00($2.00)",2,2025-01-12
19817354493,2025-01-13 15:15:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2025-01-13
19817548361,2025-01-13 16:00:00,Visa (EMV Contactless),4.0,"0E01($2.00), 0D02($2.00)",2,2025-01-13
19817828232,2025-01-13 17:12:00,Cash,3.0,0B04($3.00),1,2025-01-13
19823436270,2025-01-14 17:01:00,MasterCard (Swiped),2.0,0D01($2.00),1,2025-01-14
19823487782,2025-01-14 17:15:00,Cash,2.0,0E00($2.00),1,2025-01-14
19823499767,2025-01-14 17:19:00,Cash,3.0,0A04($3.00),1,2025-01-14
19823605932,2025-01-14 17:51:00,Cash,1.0,0D07($1.00),1,2025-01-14
19827539580,2025-01-15 12:01:00,Visa (Apple Pay EMV),9.0,"0C02($3.00), 0C02($3.00), 0C02($3.00)",3,2025-01-15
19828312276,2025-01-15 14:01:00,Cash,3.0,0B04($3.00),1,2025-01-15
19828359683,2025-01-15 14:09:00,Cash,2.0,0E00($2.00),1,2025-01-15
19828603358,2025-01-15 14:56:00,Cash,1.25,0F00($1.25),1,2025-01-15
19828807654,2025-01-15 15:39:00,Cash,2.0,0D02($2.00),1,2025-01-15
19829400590,2025-01-15 18:16:00,Visa (EMV Contactless),4.0,"0E01($2.00), 0D01($2.00)",2,2025-01-15
19829711870,2025-01-15 20:16:00,Cash,2.0,0E00($2.00),1,2025-01-15
19834098231,2025-01-16 13:56:00,Cash,3.0,0A06($3.00),1,2025-01-16
19834398997,2025-01-16 14:52:00,Cash,2.0,0E00($2.00),1,2025-01-16
19834554078,2025-01-16 15:24:00,Visa (EMV Contactless),4.0,"0D01($2.00), 0E01($2.00)",2,2025-01-16
19834818022,2025-01-16 16:24:00,Cash,1.25,0C06($1.25),1,2025-01-16
19834966278,2025-01-16 17:01:00,Visa (Apple Pay EMV),3.0,0A02($3.00),1,2025-01-16
19835454526,2025-01-16 19:39:00,Cash,3.0,0A04($3.00),1,2025-01-16
19835531167,2025-01-16 20:11:00,Cash,2.0,0E00($2.00),1,2025-01-16
19837003220,2025-01-17 07:13:00,Cash,1.25,0C06($1.25),1,2025-01-17
19839924511,2025-01-17 14:53:00,Cash,2.0,0E00($2.00),1,2025-01-17
19840385150,2025-01-17 16:43:00,Visa (Apple Pay EMV),3.0,0A02($3.00),1,2025-01-17
19840455519,2025-01-17 17:02:00,Visa (Swiped),2.0,0F06($2.00),1,2025-01-17
19841090453,2025-01-17 20:51:00,Cash,3.0,0B04($3.00),1,2025-01-17
19842712102,2025-01-18 10:32:00,Cash,3.0,0C02($3.00),1,2025-01-18
19843783948,2025-01-18 14:53:00,Cash,2.0,0E00($2.00),1,2025-01-18
19843916378,2025-01-18 15:31:00,Visa (Apple Pay EMV),2.0,0D01($2.00),1,2025-01-18
19844229066,2025-01-18 17:14:00,Cash,2.0,0D02($2.00),1,2025-01-18
19846018592,2025-01-19 11:07:00,Cash,2.0,0E00($2.00),1,2025-01-19
19846359523,2025-01-19 12:40:00,Cash,3.0,0A06($3.00),1,2025-01-19
19846770745,2025-01-19 14:37:00,Cash,2.0,0E00($2.00),1,2025-01-19
19846863839,2025-01-19 15:06:00,Visa (Apple Pay EMV),5.0,"0B00($3.00), 0D01($2.00)",2,2025-01-19
19847217376,2025-01-19 17:12:00,Cash,2.0,0E02($2.00),1,2025-01-19
19847218737,2025-01-19 17:13:00,Cash,2.0,0D02($2.00),1,2025-01-19
19847422966,2025-01-19 18:46:00,Cash,1.0,0D07($1.00),1,2025-01-19
19847424556,2025-01-19 18:47:00,Cash,2.0,0E03($2.00),1,2025-01-19
19851006004,2025-01-20 15:29:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2025-01-20
19851049337,2025-01-20 15:40:00,Visa (EMV Contactless),2.0,0D01($2.00),1,2025-01-20
19851324844,2025-01-20 17:00:00,Visa (Apple Pay EMV),3.0,0A02($3.00),1,2025-01-20
19854531313,2025-01-21 10:54:00,Cash,1.0,0E07($1.00),1,2025-01-21
19856385884,2025-01-21 16:40:00,Visa (Apple Pay EMV),3.0,0B00($3.00),1,2025-01-21
19856484509,2025-01-21 17:07:00,Visa (Apple Pay EMV),3.0,0A00($3.00),1,2025-01-21
19856500985,2025-01-21 17:12:00,Cash,2.0,0D01($2.00),1,2025-01-21
19856525731,2025-01-21 17:19:00,Cash,2.0,0D03($2.00),1,2025-01-21
19856529728,2025-01-21 17:21:00,Cash,1.0,0E07($1.00),1,2025-01-21
19856602089,2025-01-21 17:43:00,Discover (Apple Pay EMV),2.0,0E02($2.00),1,2025-01-21
19861248662,2025-01-22 15:07:00,Visa (EMV Contactless),4.0,"0D01($2.00), 0E01($2.00)",2,2025-01-22
19861459828,2025-01-22 15:55:00,Visa (Apple Pay EMV),3.0,0B00($3.00),1,2025-01-22
19861691228,2025-01-22 16:52:00,Cash,2.0,0E03($2.00),1,2025-01-22
19861726067,2025-01-22 17:01:00,Visa (Apple Pay EMV),3.0,0A02($3.00),1,2025-01-22
19866638525,2025-01-23 15:35:00,Visa (EMV Contactless),4.0,"0D01($2.00), 0E01($2.00)",2,2025-01-23
19867008880,2025-01-23 17:03:00,Visa (Apple Pay EMV),3.0,0A02($3.00),1,2025-01-23
19867077683,2025-01-23 17:21:00,Cash,2.0,0E00($2.00),1,2025-01-23
19867533395,2025-01-23 19:56:00,Cash,3.0,0B06($3.00),1,2025-01-23
19867534423,2025-01-23 19:56:00,Visa (EMV Contactless),2.0,0E04($2.00),1,2025-01-23
19867611029,2025-01-23 20:30:00,Cash,2.0,0E04($2.00),1,2025-01-23
19871410037,2025-01-24 13:06:00,Visa (Apple Pay EMV),3.0,0C00($3.00),1,2025-01-24
19871905984,2025-01-24 14:40:00,Cash,2.0,0E00($2.00),1,2025-01-24
19872498468,2025-01-24 17:01:00,Cash,2.0,0E00($2.00),1,2025-01-24
19872563173,2025-01-24 17:18:00,Cash,2.0,0E03($2.00),1,2025-01-24
19872933644,2025-01-24 19:19:00,Visa (EMV Contactless),3.0,0A04($3.00),1,2025-01-24
19872937070,2025-01-24 19:21:00,Cash,2.0,0E00($2.00),1,2025-01-24
19876651203,2025-01-25 19:09:00,Visa (Apple Pay EMV),4.25,"0F00($1.25), 0B02($3.00)",2,2025-01-25
19876696102,2025-01-25 19:32:00,Cash,2.0,0E04($2.00),1,2025-01-25
19876784391,2025-01-25 20:18:00,Cash,2.0,0D01($2.00),1,2025-01-25
19878250272,2025-01-26 11:27:00,Visa (EMV Contactless),5.0,"0D00($2.00), 0B06($3.00)",2,2025-01-26
19878601463,2025-01-26 13:02:00,Visa (Apple Pay Cash EMV),3.0,0C00($3.00),1,2025-01-26
19879012648,2025-01-26 15:02:00,Visa (Apple Pay EMV),2.0,0D01($2.00),1,2025-01-26
19884201847,2025-01-27 15:08:00,Cash,2.0,0E03($2.00),1,2025-01-27
19884735762,2025-01-27 17:16:00,Cash,3.0,0A06($3.00),1,2025-01-27
19884734460,2025-01-27 17:16:00,Cash,2.0,0D01($2.00),1,2025-01-27
19884742406,2025-01-27 17:18:00,Cash,2.0,0D02($2.00),1,2025-01-27
19884745121,2025-01-27 17:19:00,Cash,2.0,0E02($2.00),1,2025-01-27
19884754553,2025-01-27 17:21:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2025-01-27
19885057612,2025-01-27 19:01:00,Visa (EMV Contactless),3.0,0A04($3.00),1,2025-01-27
19885060883,2025-01-27 19:02:00,Visa (EMV Contactless),2.0,0D04($2.00),1,2025-01-27
19885127517,2025-01-27 19:27:00,Cash,2.0,0D03($2.00),1,2025-01-27
19890941480,2025-01-28 19:31:00,Cash,2.0,0D04($2.00),1,2025-01-28
19896104409,2025-01-29 16:21:00,Visa (EMV Contactless),4.0,"0D02($2.00), 0E01($2.00)",2,2025-01-29
19896275551,2025-01-29 17:05:00,Cash,2.0,0D00($2.00),1,2025-01-29
19896667894,2025-01-29 19:07:00,Visa (EMV Contactless),3.0,0A04($3.00),1,2025-01-29
19896841465,2025-01-29 20:17:00,Visa (Apple Pay EMV),2.0,0D03($2.00),1,2025-01-29
19902619859,2025-01-30 19:04:00,Visa (EMV Contactless),3.0,0A04($3.00),1,2025-01-30
19902622746,2025-01-30 19:05:00,Visa (EMV Contactless),3.0,0B06($3.00),1,2025-01-30
19902714656,2025-01-30 19:40:00,Cash,2.0,0D00($2.00),1,2025-01-30
19907180483,2025-01-31 14:31:00,Cash,3.0,0A04($3.00),1,2025-01-31
19907294666,2025-01-31 14:55:00,Cash,3.0,0B06($3.00),1,2025-01-31
19908040422,2025-01-31 18:07:00,Visa (Apple Pay EMV),3.0,0C00($3.00),1,2025-01-31
19908084766,2025-01-31 18:22:00,Cash,1.0,0E07($1.00),1,2025-01-31
19908087257,2025-01-31 18:23:00,Cash,2.0,0D03($2.00),1,2025-01-31
19908089278,2025-01-31 18:24:00,Cash,2.0,0E03($2.00),1,2025-01-31
19908272256,2025-01-31 19:28:00,Visa (EMV Contactless),3.0,0A06($3.00),1,2025-01-31
19908273831,2025-01-31 19:29:00,Visa (EMV Contactless),3.0,0A06($3.00),1,2025-01-31
19908365651,2025-01-31 20:05:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2025-01-31
19909633738,2025-02-01 08:35:00,Cash,3.0,0A06($3.00),1,2025-02-01
19911611364,2025-02-01 16:56:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2025-02-01
19911882965,2025-02-01 18:40:00,Cash,1.0,0E07($1.00),1,2025-02-01
19911884138,2025-02-01 18:41:00,Cash,2.0,0D03($2.00),1,2025-02-01
19912000822,2025-02-01 19:35:00,Cash,2.0,0D03($2.00),1,2025-02-01
19913759774,2025-02-02 12:18:00,Visa (Apple Pay Cash EMV),3.0,0C00($3.00),1,2025-02-02
19914315411,2025-02-02 14:53:00,Cash,2.0,0E00($2.00),1,2025-02-02
19914334569,2025-02-02 14:58:00,Visa (Apple Pay EMV),3.0,0B06($3.00),1,2025-02-02
19914521817,2025-02-02 16:00:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2025-02-02
19920044686,2025-02-03 16:47:00,Visa (EMV Contactless),4.0,"0D01($2.00), 0E03($2.00)",2,2025-02-03
19920157297,2025-02-03 17:16:00,Cash,3.0,0C02($3.00),1,2025-02-03
19925965351,2025-02-04 16:57:00,Visa (Apple Pay EMV),5.0,"0C00($3.00), 0D02($2.00)",2,2025-02-04
19926037014,2025-02-04 17:15:00,Visa (Apple Pay EMV),3.0,0B00($3.00),1,2025-02-04
19926042369,2025-02-04 17:17:00,Cash,2.0,0E02($2.00),1,2025-02-04
19928573055,2025-02-05 08:34:00,Visa (Apple Pay EMV),9.0,"0B06($3.00), 0B06($3.00), 0B06($3.00)",3,2025-02-05
19936586892,2025-02-06 13:25:00,Cash,2.0,0E00($2.00),1,2025-02-06
19937872483,2025-02-06 18:06:00,Visa (Apple Pay EMV),2.0,0E03($2.00),1,2025-02-06
19947103135,2025-02-08 17:40:00,Visa (Apple Pay EMV),5.0,"0D03($2.00), 0C02($3.00)",2,2025-02-08
19950003488,2025-02-09 17:43:00,Cash,2.0,0E06($2.00),1,2025-02-09
19954153364,2025-02-10 13:38:00,Cash,2.0,0F06($2.00),1,2025-02-10
19955195840,2025-02-10 17:25:00,Visa (Apple Pay EMV),3.0,0C00($3.00),1,2025-02-10
19955526997,2025-02-10 19:16:00,Visa (Apple Pay EMV),4.25,"0C06($1.25), 0C02($3.00)",2,2025-02-10
19960819455,2025-02-11 16:58:00,Cash,3.0,0C02($3.00),1,2025-02-11
